time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,PRES_surface,DSWRF_surface
2024-02-15 13:00:00,14.090744,-2.6877155,186.29393,0.0,0.0,268.7765,0.0018697226,101300.0,0.0
2024-02-15 14:00:00,13.779675,-2.8113039,188.67383,0.0,0.0,268.9629,0.0019030552,101300.0,0.0
2024-02-15 15:00:00,12.7959385,-3.0553105,191.50519,0.0,0.0,270.654,0.0020715557,101300.0,227.26906
2024-02-15 16:00:00,13.325122,-1.9911176,194.8483,0.0,0.0,272.04105,0.00218954,101300.0,452.6879
2024-02-15 17:00:00,13.430425,-0.71242666,194.89511,0.0,0.0,273.156,0.0023193338,101300.0,628.5666
2024-02-15 18:00:00,12.418956,-0.45842957,197.59143,0.0,0.0,274.171,0.0024026963,101300.0,735.6463
2024-02-15 19:00:00,11.963602,-0.9760158,200.61252,0.0,0.0,274.81885,0.0024718249,101300.0,764.40765
2024-02-15 20:00:00,9.701083,0.5949669,202.81747,0.0,0.0,275.408,0.0024249628,101300.0,715.67786
2024-02-15 21:00:00,7.5374856,1.1524487,207.26419,0.0,0.0,275.89005,0.0024115238,101300.0,594.5757
2024-02-15 22:00:00,7.0167923,2.3628185,209.06511,0.0,0.0,275.0718,0.0025050822,101300.0,406.64023
2024-02-15 23:00:00,6.7524586,0.4231622,208.39001,0.0,0.0,272.9209,0.0029122985,101300.0,135.48369
2024-02-16 00:00:00,7.9615817,-0.28061286,200.43423,0.0,0.0,270.7363,0.0024632756,101300.0,89.44731
2024-02-16 01:00:00,8.376802,-1.6115005,193.48482,0.02569742,0.02569742,268.36096,0.0023862438,101300.0,0.0
2024-02-16 02:00:00,9.537987,-3.5249004,192.9625,0.0,0.0,267.5882,0.002290759,101300.0,0.0
2024-02-16 03:00:00,9.02164,-4.4288044,188.78009,0.0,0.0,267.25375,0.0023308154,101300.0,0.0
2024-02-16 04:00:00,7.5407667,-2.1523855,185.37589,0.0,0.0,267.06842,0.002336724,101300.0,0.0
2024-02-16 05:00:00,-1.1965321,1.0837983,180.19289,0.0,0.0,266.30338,0.0020773413,101300.0,0.0
2024-02-16 06:00:00,-2.1020737,0.17863122,185.31561,0.0,0.0,265.63803,0.0019170672,101300.0,0.0
2024-02-16 07:00:00,-1.0416019,-0.577474,185.52672,0.0,0.0,266.89566,0.0021377346,101300.0,0.0
2024-02-16 08:00:00,-1.5760838,-0.34848672,179.81386,0.0,0.0,265.83698,0.002234328,101300.0,0.0
2024-02-16 09:00:00,-1.5081035,1.4003615,180.04233,0.0,0.0,263.7315,0.0021279957,101300.0,0.0
2024-02-16 10:00:00,-0.8019438,1.1019207,213.27567,0.0,0.0,263.82315,0.0021807535,101300.0,0.0
2024-02-16 11:00:00,1.0489689,-0.36443654,184.9301,0.0,0.0,263.67712,0.0019980432,101300.0,0.0
2024-02-16 12:00:00,6.8354278,-3.7343066,175.28822,0.0,0.0,265.18027,0.0018348609,101300.0,0.0
2024-02-16 13:00:00,7.3492055,-4.6502485,177.16414,0.0,0.0,265.8096,0.0018543076,101300.0,0.0
2024-02-16 14:00:00,7.6340313,-4.934469,177.038,0.0,0.0,265.72382,0.0017830736,101300.0,0.0
2024-02-16 15:00:00,9.69273,-5.3128486,175.7981,0.0,0.0,266.50632,0.0017391534,101300.0,235.4311
2024-02-16 16:00:00,7.3790555,-3.6389706,180.49385,0.0,0.0,269.17102,0.0016281478,101300.0,465.61206
2024-02-16 17:00:00,8.748358,-4.6580496,181.01634,0.0,0.0,269.74158,0.0018198555,101300.0,632.1244
2024-02-16 18:00:00,5.297377,-3.98963,185.91449,0.0,0.0,271.37708,0.002035325,101300.0,741.4612
2024-02-16 19:00:00,7.938706,-4.7072463,185.07916,0.0,0.0,271.20352,0.0022481743,101300.0,778.0374
2024-02-16 20:00:00,7.3955193,-3.9113383,189.67671,0.0,0.0,271.3963,0.002309654,101300.0,726.0453
2024-02-16 21:00:00,6.247897,-3.0285714,191.54413,0.0,0.0,271.40036,0.0023296692,101300.0,603.5066
2024-02-16 22:00:00,5.129373,-2.1601272,195.17172,0.0,0.0,271.2542,0.002277583,101300.0,407.56982
2024-02-16 23:00:00,5.6016364,-1.9421035,193.28601,0.0,0.0,270.30832,0.0022860821,101300.0,141.27948
2024-02-17 00:00:00,4.865724,-1.5706651,192.16902,0.0,0.0,268.66104,0.0020240562,101300.0,92.635895
2024-02-17 01:00:00,-1.1282058,1.3331,192.5681,0.0,0.0,264.03043,0.0022533475,101300.0,0.0
