time,UGRD_10maboveground,VGRD_10maboveground,DLWRF_surface,APCP_surface,precip_rate,TMP_2maboveground,SPFH_2maboveground,PRES_surface,DSWRF_surface
2024-02-15 13:00:00,0.595133,3.6813748,182.63318,0.0,0.0,263.86755,0.0017448897,101300.0,0.0
2024-02-15 14:00:00,-0.37356338,2.5509048,185.53525,0.0,0.0,263.88406,0.0017629709,101300.0,0.0
2024-02-15 15:00:00,-0.7747109,0.20393343,187.8497,0.0,0.0,265.18192,0.0019055153,101300.0,199.38658
2024-02-15 16:00:00,3.0320165,0.34589976,191.26443,0.0,0.0,268.954,0.0021435593,101300.0,424.5144
2024-02-15 17:00:00,6.0567684,1.74028,193.30162,0.0,0.0,270.4275,0.0022700839,101300.0,616.95044
2024-02-15 18:00:00,7.3656554,0.9440741,194.68176,0.0,0.0,271.2971,0.0023531031,101300.0,749.3382
2024-02-15 19:00:00,2.5244863,1.4908642,230.4735,0.0,0.0,272.24557,0.0023209373,101300.0,680.7206
2024-02-15 20:00:00,4.179154,2.6034389,213.40393,0.0,0.0,272.436,0.0023396425,101300.0,726.4295
2024-02-15 21:00:00,5.8664556,2.2827253,201.63553,0.0,0.0,272.58295,0.0024304527,101300.0,699.28735
2024-02-15 22:00:00,7.9647217,-0.005073674,198.11415,0.0,0.0,271.42157,0.0024886169,101300.0,541.34955
2024-02-15 23:00:00,7.731181,-0.9943888,203.96854,0.0,0.0,270.1145,0.0024714079,101300.0,303.09555
2024-02-16 00:00:00,2.9987905,1.5704347,196.30429,0.0,0.0,267.93256,0.002470722,101300.0,91.59435
2024-02-16 01:00:00,-1.2633212,2.4464893,199.17041,0.0,0.0,264.59937,0.0022135985,101300.0,0.0
2024-02-16 02:00:00,-0.71163625,0.89220923,191.92783,0.0,0.0,262.93985,0.001808325,101300.0,0.0
2024-02-16 03:00:00,0.49325544,-0.24044615,183.90999,0.0,0.0,262.58353,0.0017679832,101300.0,0.0
2024-02-16 04:00:00,0.01164649,1.5071708,204.22107,0.0,0.0,262.686,0.0018011382,101300.0,0.0
2024-02-16 05:00:00,3.5830977,-2.1225784,176.49535,0.0,0.0,261.80185,0.0015261541,101300.0,0.0
2024-02-16 06:00:00,2.0812967,-2.0502603,173.91084,0.0,0.0,261.78174,0.0015172105,101300.0,0.0
2024-02-16 07:00:00,2.5261285,-3.1183102,171.93991,0.0,0.0,261.6208,0.0016691239,101300.0,0.0
2024-02-16 08:00:00,2.94635,-2.312828,172.5453,0.0,0.0,261.49802,0.00163974,101300.0,0.0
2024-02-16 09:00:00,2.5170352,-2.129958,170.49802,0.0,0.0,261.20956,0.001589193,101300.0,0.0
2024-02-16 10:00:00,5.620642,-3.9860685,169.53647,0.0,0.0,261.6043,0.0015988233,101300.0,0.0
2024-02-16 11:00:00,5.6361475,-4.3542376,170.79037,0.0,0.0,262.27637,0.0017769615,101300.0,0.0
2024-02-16 12:00:00,5.091917,-3.5375628,172.11964,0.0,0.0,261.97363,0.0017678802,101300.0,0.0
2024-02-16 13:00:00,4.5511546,-3.7873063,174.26595,0.0,0.0,262.3984,0.0018184938,101300.0,0.0
2024-02-16 14:00:00,5.154755,-5.0365787,173.87317,0.0,0.0,262.11142,0.0017943379,101300.0,0.0
2024-02-16 15:00:00,7.440878,-5.4821234,171.60545,0.0,0.0,263.49692,0.0017526855,101300.0,209.8485
2024-02-16 16:00:00,7.9484606,-5.5681157,173.60124,0.0,0.0,265.66528,0.0018338087,101300.0,437.6198
2024-02-16 17:00:00,7.329714,-5.688116,175.03423,0.0,0.0,266.11234,0.0019959041,101300.0,633.9999
2024-02-16 18:00:00,7.8582563,-6.1610084,178.53183,0.0,0.0,267.13828,0.002214595,101300.0,766.3913
2024-02-16 19:00:00,7.817857,-5.0611796,181.4487,0.0,0.0,267.46985,0.0022243275,101300.0,824.62787
2024-02-16 20:00:00,6.840796,-2.9789827,196.93016,0.0,0.0,268.3357,0.0021722717,101300.0,770.1438
